id;reference;demande_id;source_year;date_intervention;type_intervention;zone;technicien;finalite;notes;statut;created_at;updated_at
202;2025-RA-INT0202;121;2025;2025-01-08;Coupe de sondage carotté;SC4;;;Groupe auto lignes brutes: 2025-SP-I0613;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
308;2025-RA-INT0308;82;2025;2025-01-08;Campagne prélèvements labo;SEG;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0096;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
316;2025-RA-INT0316;161;2025;2025-01-08;Campagne prélèvements labo;SEG;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0142;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
269;2025-RA-INT0269;212;2025;2025-01-13;Portances dynaplaque;CdR / 0/31,5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0769;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
287;2025-RA-INT0287;220;2025;2025-01-13;Portances dynaplaque;CDF Tranchée dépôt Keolis UTS / Grave sableuse;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0794, 2025-SP-I0795;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
198;2025-RA-INT0198;88;2025;2025-01-14;Portances dynaplaque;Plate-forme tram / GDNT 0/31,5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0594;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
203;2025-RA-INT0203;124;2025;2025-01-16;Coupes de sondages;S01;;;Groupe auto lignes brutes: 2025-SP-I0614;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
36;2025-RA-INT0036;88;2025;2025-01-23;Coupe de sondage carotté;SC6;;;Groupe auto lignes brutes: 2025-SP-I0233, 2025-SP-I0234, 2025-SP-I0235;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
197;2025-RA-INT0197;88;2025;2025-01-23;Portances dynaplaque;Voirie - Bd 11 novembre / CdF en place;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0591, 2025-SP-I0592, 2025-SP-I0593;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
306;2025-RA-INT0306;45;2025;2025-01-23;Campagne prélèvements labo;Boulevard du 11 novembre;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0072, 2025-RA-PRL0073, 2025-RA-PRL0074, 2025-RA-PRL0075;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
314;2025-RA-INT0314;98;2025;2025-01-23;Campagne prélèvements labo;Boulevard du 11 novembre;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0126, 2025-RA-PRL0127, 2025-RA-PRL0128, 2025-RA-PRL0129;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
196;2025-RA-INT0196;88;2025;2025-01-24;Portances dynaplaque;Rue Verlaine - PF Tram / GDNT 0/31,5;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0590;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
133;2025-RA-INT0133;105;2025;2025-01-28;Portances dynaplaque;CDR / GR 0/31.5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0486;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
195;2025-RA-INT0195;88;2025;2025-01-28;Portances dynaplaque;PF tram / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0587, 2025-SP-I0588, 2025-SP-I0589;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
278;2025-RA-INT0278;216;2025;2025-01-28;Portances dynaplaque;Chemin / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0779;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
194;2025-RA-INT0194;88;2025;2025-01-29;Portances dynaplaque;PF tram en face installations / GR 0/31,5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0585, 2025-SP-I0586;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
286;2025-RA-INT0286;220;2025;2025-01-29;Portances dynaplaque;CDF Tranchée dépôt Keolis UTS / Grave sableuse;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0793;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
284;2025-RA-INT0284;178;2025;2025-01-31;Portances dynaplaque;PF Bâtiment / GDNT 0/31,5;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0789;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
274;2025-RA-INT0274;214;2025;2025-02-03;Portances dynaplaque;Rue Clair Matin - Voirie - CdF / Grave alluvionnaire;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0775;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
400;2025-RA-INT0400;45;2025;2025-02-03;Campagne prélèvements terrain;Av. Leclerc entre Genas et Kruger;Sylvain LHOPITAL;Fondation;Groupe auto prélèvements: 2025-RA-PRL0289;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
515;2025-RA-INT0515;98;2025;2025-02-03;Campagne prélèvements terrain;Av. Leclerc entre Genas et Kruger;Sylvain LHOPITAL;Fondation;Groupe auto prélèvements: 2025-RA-PRL0480;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
132;2025-RA-INT0132;105;2025;2025-02-04;Portances dynaplaque;CDR / GR 0/31.5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0485;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
273;2025-RA-INT0273;214;2025;2025-02-04;Portances dynaplaque;Av des alpes - Voirie - CdF / Grave alluvionnaire;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0774;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
244;2025-RA-INT0244;189;2025;2025-02-05;Portances dynaplaque;PF Bâtiment / GNT 0/31,5 apres purge;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0731;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
250;2025-RA-INT0250;192;2025;2025-02-05;Portances dynaplaque;CdF Voirie - Zone 8D / Grave 0/63 carriere;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0744, 2025-SP-I0745, 2025-SP-I0746, 2025-SP-I0747;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
193;2025-RA-INT0193;88;2025;2025-02-06;Portances dynaplaque;PF Tram / Grave limoneuse et sableuse;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0580, 2025-SP-I0581, 2025-SP-I0582, 2025-SP-I0583, 2025-SP-I0584;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
243;2025-RA-INT0243;188;2025;2025-02-06;Portances dynaplaque;Arase / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0730;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
192;2025-RA-INT0192;88;2025;2025-02-07;Portances dynaplaque;PF tram / Grave limoneuse et sableuse;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0579;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
191;2025-RA-INT0191;88;2025;2025-02-10;Portances dynaplaque;FdF PF Tram Bourgey / GDNT 0/31,5;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0578;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
123;2025-RA-INT0123;86;2025;2025-02-11;Portances dynaplaque;Voie cyclable - Gir. De Gaulle / GDNT 0/80;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0479, 2025-SP-I0480;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
190;2025-RA-INT0190;88;2025;2025-02-11;Portances dynaplaque;PF Tram Purge Bourgey / GDNT 0/80 & 0/31.5;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0576, 2025-SP-I0577;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
283;2025-RA-INT0283;178;2025;2025-02-11;Portances dynaplaque;AT - parking PL / In situ;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0787, 2025-SP-I0788;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
59;2025-RA-INT0059;102;2025;2025-02-14;Macrotexture PMT;Voie cyclable - Parking P+R;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0411;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
341;2025-RA-INT0341;38;2025;2025-02-14;Campagne prélèvements terrain;Giratoire Tuilerie - anneau interieur;Sylvain LHOPITAL;Fondation;Groupe auto prélèvements: 2025-RA-PRL0181;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
456;2025-RA-INT0456;85;2025;2025-02-14;Campagne prélèvements terrain;Giratoire Tuilerie - anneau interieur;Sylvain LHOPITAL;Fondation;Groupe auto prélèvements: 2025-RA-PRL0372;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
189;2025-RA-INT0189;88;2025;2025-02-18;Portances dynaplaque;PF tram Genas / Grave limoneuse;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0574, 2025-SP-I0575;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
249;2025-RA-INT0249;192;2025;2025-02-19;Portances dynaplaque;CdF Voirie / Hétérogène - Structure existante;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0742, 2025-SP-I0743;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
252;2025-RA-INT0252;198;2025;2025-02-19;Portances dynaplaque;PF batiment / Grave concassée;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0749;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
262;2025-RA-INT0262;206;2025;2025-02-19;Portances dynaplaque;PF Bat. CdF partielle / Grave concassée;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0762;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
188;2025-RA-INT0188;88;2025;2025-02-21;Portances dynaplaque;Purge PF tram / GR 0/80;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0573;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
276;2025-RA-INT0276;215;2025;2025-02-21;Portances dynaplaque;CDR / GR 0/31,5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0777;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
282;2025-RA-INT0282;178;2025;2025-02-21;Portances dynaplaque;Planche essai / Grave sableuse;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0786;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
187;2025-RA-INT0187;88;2025;2025-02-26;Portances dynaplaque;PF tram rue Bourgey / GR 0/31,5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0572;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
122;2025-RA-INT0122;86;2025;2025-02-27;Portances dynaplaque;CDR / GR 0/31.5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0477, 2025-SP-I0478;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
300;2025-RA-INT0300;36;2025;2025-02-28;Campagne prélèvements labo;S5E2;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0019, 2025-RA-PRL0020, 2025-RA-PRL0021, 2025-RA-PRL0022, 2025-RA-PRL0023, 2025-RA-PRL0024, 2025-RA-PRL0025, 2025-RA-PRL0026…;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
186;2025-RA-INT0186;88;2025;2025-03-03;Portances dynaplaque;FdF PF Tram Yvonne/Salengro / Hétérogène;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0570, 2025-SP-I0571;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
302;2025-RA-INT0302;38;2025;2025-03-03;Campagne prélèvements labo;P2R Pusignan;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0048, 2025-RA-PRL0049, 2025-RA-PRL0050, 2025-RA-PRL0051, 2025-RA-PRL0052;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
310;2025-RA-INT0310;85;2025;2025-03-03;Campagne prélèvements labo;P2R Pusignan;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0102, 2025-RA-PRL0103, 2025-RA-PRL0104, 2025-RA-PRL0105, 2025-RA-PRL0106;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
248;2025-RA-INT0248;192;2025;2025-03-05;Portances dynaplaque;CdF Voirie - Pl.807 / Grave concassée 0/63;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0737, 2025-SP-I0738, 2025-SP-I0739, 2025-SP-I0740, 2025-SP-I0741;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
185;2025-RA-INT0185;88;2025;2025-03-06;Portances dynaplaque;FdF PF Tram Kimmerling / GDNT 0/80;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0568, 2025-SP-I0569;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
184;2025-RA-INT0184;88;2025;2025-03-07;Portances dynaplaque;FdF PF Tram Yvonne Salengro / GDNT 0/31,5;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0566, 2025-SP-I0567;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
183;2025-RA-INT0183;88;2025;2025-03-11;Portances dynaplaque;PF tram rue Verlaine / GR 0/80;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0565;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
275;2025-RA-INT0275;215;2025;2025-03-11;Portances dynaplaque;CDR / GR 0/31.5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0776;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
182;2025-RA-INT0182;88;2025;2025-03-13;Portances dynaplaque;FdF PF Tram Verlaine / In situ;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0561, 2025-SP-I0562, 2025-SP-I0563, 2025-SP-I0564;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
290;2025-RA-INT0290;223;2025;2025-03-13;Portances dynaplaque;Traversée RCU Tram / In situ;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0799;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
205;2025-RA-INT0205;126;2025;2025-03-14;Coupes de sondages;S5;;;Groupe auto lignes brutes: 2025-SP-I0624, 2025-SP-I0625, 2025-SP-I0626, 2025-SP-I0627, 2025-SP-I0628;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
181;2025-RA-INT0181;88;2025;2025-03-18;Portances dynaplaque;PF tram avenue Salengro / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0560;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
180;2025-RA-INT0180;88;2025;2025-03-20;Portances dynaplaque;PF tram CDR Vinatier / GR 0/31.5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0553, 2025-SP-I0554, 2025-SP-I0555, 2025-SP-I0556, 2025-SP-I0557, 2025-SP-I0558, 2025-SP-I0559;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
5;2025-RA-INT0005;38;2025;2025-03-21;Contrôle fabrication enrobés;Rue Général Brosset - Chaussée;Sylvain LHOPITAL;Roulement;Groupe auto lignes brutes: 2025-SP-I0006;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
31;2025-RA-INT0031;85;2025;2025-03-21;Contrôle fabrication enrobés;Rue Général Brosset - Chaussée;Sylvain LHOPITAL;Roulement;Groupe auto lignes brutes: 2025-SP-I0219;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
179;2025-RA-INT0179;88;2025;2025-03-21;Portances dynaplaque;PF tram rue Billon / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0552;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
347;2025-RA-INT0347;37;2025;2025-03-21;Campagne prélèvements terrain;Rue Général Brosset;Sylvain LHOPITAL;Fondation;Groupe auto prélèvements: 2025-RA-PRL0189;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
462;2025-RA-INT0462;84;2025;2025-03-21;Campagne prélèvements terrain;Rue Général Brosset;Sylvain LHOPITAL;Fondation;Groupe auto prélèvements: 2025-RA-PRL0380;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
178;2025-RA-INT0178;88;2025;2025-03-24;Portances dynaplaque;PF Tram Salengro - Entrées charretières / In situ;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0551;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
223;2025-RA-INT0223;164;2025;2025-03-24;Macrotexture PMT;Allée des peupliers;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0707;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
411;2025-RA-INT0411;59;2025;2025-03-24;Campagne prélèvements terrain;Allée des peupliers;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0306, 2025-RA-PRL0307;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
526;2025-RA-INT0526;138;2025;2025-03-24;Campagne prélèvements terrain;Allée des peupliers;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0497, 2025-RA-PRL0498;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
37;2025-RA-INT0037;90;2025;2025-03-25;Coupes de sondages;250325 S04;;;Groupe auto lignes brutes: 2025-SP-I0236, 2025-SP-I0237, 2025-SP-I0238, 2025-SP-I0239;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
294;2025-RA-INT0294;32;2025;2025-03-25;Campagne prélèvements labo;S2E2;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0001, 2025-RA-PRL0002, 2025-RA-PRL0003, 2025-RA-PRL0004, 2025-RA-PRL0005, 2025-RA-PRL0011;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
301;2025-RA-INT0301;49;2025;2025-03-25;Campagne prélèvements labo;S2E2;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0035, 2025-RA-PRL0036, 2025-RA-PRL0037, 2025-RA-PRL0038, 2025-RA-PRL0039, 2025-RA-PRL0044, 2025-RA-PRL0045, 2025-RA-PRL0046…;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
176;2025-RA-INT0176;88;2025;2025-03-28;Portances dynaplaque;Voirie - Bd Pinel / In situ;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0545, 2025-SP-I0546, 2025-SP-I0547;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
58;2025-RA-INT0058;102;2025;2025-03-31;Macrotexture PMT;Giratoire des Tuileries;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0410;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
177;2025-RA-INT0177;88;2025;2025-03-31;Portances dynaplaque;PF tram CDF Billon / GR 0/80;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0548, 2025-SP-I0549, 2025-SP-I0550;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
246;2025-RA-INT0246;191;2025;2025-03-31;Portances dynaplaque;CDR piste cyclable / 0/31,5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0733;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
254;2025-RA-INT0254;200;2025;2025-03-31;Portances dynaplaque;CDR / 0/31,5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0751;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
281;2025-RA-INT0281;178;2025;2025-03-31;Portances dynaplaque;CDR Plate-forme bâtiment / 0/20;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0785;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
340;2025-RA-INT0340;38;2025;2025-03-31;Campagne prélèvements terrain;Giratoire des Tuileries;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0180;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
455;2025-RA-INT0455;85;2025;2025-03-31;Campagne prélèvements terrain;Giratoire des Tuileries;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0371;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
57;2025-RA-INT0057;102;2025;2025-04-01;Macrotexture PMT;Quai bus;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0407, 2025-SP-I0408, 2025-SP-I0409;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
259;2025-RA-INT0259;204;2025;2025-04-01;Portances dynaplaque;Plate-forme / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0756;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
339;2025-RA-INT0339;38;2025;2025-04-01;Campagne prélèvements terrain;Quai bus;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0178, 2025-RA-PRL0179;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
399;2025-RA-INT0399;45;2025;2025-04-01;Campagne prélèvements terrain;Boulevard Pinel;F. Montet;Fondation;Groupe auto prélèvements: 2025-RA-PRL0288;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
454;2025-RA-INT0454;85;2025;2025-04-01;Campagne prélèvements terrain;Quai bus;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0369, 2025-RA-PRL0370;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
514;2025-RA-INT0514;98;2025;2025-04-01;Campagne prélèvements terrain;Boulevard Pinel;F. Montet;Fondation;Groupe auto prélèvements: 2025-RA-PRL0479;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
56;2025-RA-INT0056;102;2025;2025-04-02;Macrotexture PMT;Section bretelle;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0406;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
338;2025-RA-INT0338;38;2025;2025-04-02;Campagne prélèvements terrain;Section bretelle;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0177;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
398;2025-RA-INT0398;45;2025;2025-04-02;Campagne prélèvements terrain;Boulevard Pinel entre  Bellevue et N°48;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0286, 2025-RA-PRL0287;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
453;2025-RA-INT0453;85;2025;2025-04-02;Campagne prélèvements terrain;Section bretelle;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0368;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
513;2025-RA-INT0513;98;2025;2025-04-02;Campagne prélèvements terrain;Boulevard Pinel entre  Bellevue et N°48;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0477, 2025-RA-PRL0478;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
121;2025-RA-INT0121;86;2025;2025-04-04;Portances dynaplaque;Arase Route du Mas Rillier / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0476;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
22;2025-RA-INT0022;70;2025;2025-04-07;Contrôle fabrication enrobés;Eyzin Pinet - Rue Compostière;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0203, 2025-SP-I0204;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
217;2025-RA-INT0217;149;2025;2025-04-07;Contrôle fabrication enrobés;Eyzin Pinet - Rue Compostière;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0695, 2025-SP-I0696;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
238;2025-RA-INT0238;181;2025;2025-04-07;Macrotexture PMT;Rte de la compostiere;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0722;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
428;2025-RA-INT0428;70;2025;2025-04-07;Campagne prélèvements terrain;Rte de la compostiere;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0328, 2025-RA-PRL0329;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
543;2025-RA-INT0543;149;2025;2025-04-07;Campagne prélèvements terrain;Rte de la compostiere;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0519, 2025-RA-PRL0520;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
175;2025-RA-INT0175;88;2025;2025-04-08;Portances dynaplaque;CDR PF tram Grandclément / GR 0/31.5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0544;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
222;2025-RA-INT0222;163;2025;2025-04-08;Macrotexture PMT;Foissiat - RD01 Chamandre;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0706;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
408;2025-RA-INT0408;58;2025;2025-04-08;Campagne prélèvements terrain;Foissiat - RD01 Chamandre;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0301;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
523;2025-RA-INT0523;137;2025;2025-04-08;Campagne prélèvements terrain;Foissiat - RD01 Chamandre;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0492;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
174;2025-RA-INT0174;88;2025;2025-04-09;Portances dynaplaque;PF tram / GR 0/80 ou GR 0/31,5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0542, 2025-SP-I0543;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
120;2025-RA-INT0120;86;2025;2025-04-10;Portances dynaplaque;CDR-0,15m Mas Rillier / GR 0/80;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0475;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
173;2025-RA-INT0173;88;2025;2025-04-11;Portances dynaplaque;CDR PF tram billon / GR 0/31.5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0540, 2025-SP-I0541;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
172;2025-RA-INT0172;88;2025;2025-04-15;Portances dynaplaque;CDR PF tram billon / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0538, 2025-SP-I0539;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
397;2025-RA-INT0397;45;2025;2025-04-15;Campagne prélèvements terrain;Croisement Zola Bourgey;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0284, 2025-RA-PRL0285;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
512;2025-RA-INT0512;98;2025;2025-04-15;Campagne prélèvements terrain;Croisement Zola Bourgey;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0475, 2025-RA-PRL0476;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
14;2025-RA-INT0014;80;2025;2025-04-18;Contrôle fabrication enrobés;Chantier;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0192;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
209;2025-RA-INT0209;159;2025;2025-04-18;Contrôle fabrication enrobés;Chantier;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0684;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
232;2025-RA-INT0232;174;2025;2025-04-18;Macrotexture PMT;Parking;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0716;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
